"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-07-22 00:00:00";"2013-07-23 00:00:00";83.929;8.03471;58.9;94.8;14.2469;3.29385;8.2;23.8
"2013-07-23 00:00:00";"2013-07-24 00:00:00";70.7415;15.74763;37.5;94.7;15.08662;4.06661;5.6;24.3
"2013-07-24 00:00:00";"2013-07-25 00:00:00";74.15634;15.12077;40.4;94.5;14.22325;5.22966;4.3;26.4
"2013-07-25 00:00:00";"2013-07-26 00:00:00";72.14426;17.23113;39.5;94.8;15.46018;5.61246;4.3;28.3
"2013-07-26 00:00:00";"2013-07-27 00:00:00";78.27049;11.36171;57;94.8;14.70366;3.73035;7.8;22.8
"2013-07-27 00:00:00";"2013-07-28 00:00:00";73.51409;16.41395;39.6;94.5;14.16302;4.6272;8.1;27.2
"2013-07-28 00:00:00";"2013-07-29 00:00:00";71.78238;15.70945;44.9;94.4;14.69595;4.02461;6.3;22.4
"2013-07-29 00:00:00";"2013-07-30 00:00:00";78.02293;14.08756;42.8;94.9;12.29975;4.28645;4.1;24.9
"2013-07-30 00:00:00";"2013-07-31 00:00:00";79.297;11.73244;51;94.8;14.33921;3.44057;5;22.2
"2013-07-31 00:00:00";"2013-08-01 00:00:00";73.33421;14.68099;42.7;94.9;16.37837;4.22108;7.5;26.9
"2013-08-01 00:00:00";"2013-08-02 00:00:00";73.02661;13.83519;46.7;94.8;16.13047;4.10787;5.3;25.1
"2013-08-02 00:00:00";"2013-08-03 00:00:00";73.59308;12.62207;38.9;94.7;16.26043;3.92897;8.2;28
"2013-08-03 00:00:00";"2013-08-04 00:00:00";91.08958;3.28051;86.1;94.4;10.26042;0.34865;9.2;10.9
"2013-08-04 00:00:00";"2013-08-05 00:00:00";;;;;;;;
"2013-08-05 00:00:00";"2013-08-06 00:00:00";;;;;;;;
"2013-08-06 00:00:00";"2013-08-07 00:00:00";;;;;;;;
"2013-08-07 00:00:00";"2013-08-08 00:00:00";;;;;;;;
"2013-08-08 00:00:00";"2013-08-09 00:00:00";;;;;;;;
"2013-08-09 00:00:00";"2013-08-10 00:00:00";;;;;;;;
"2013-08-10 00:00:00";"2013-08-11 00:00:00";;;;;;;;
"2013-08-11 00:00:00";"2013-08-12 00:00:00";;;;;;;;
"2013-08-12 00:00:00";"2013-08-13 00:00:00";;;;;;;;
"2013-08-13 00:00:00";"2013-08-14 00:00:00";;;;;;;;
"2013-08-14 00:00:00";"2013-08-15 00:00:00";;;;;;;;
"2013-08-15 00:00:00";"2013-08-16 00:00:00";;;;;;;;
"2013-08-16 00:00:00";"2013-08-17 00:00:00";;;;;;;;
"2013-08-17 00:00:00";"2013-08-18 00:00:00";;;;;;;;
"2013-08-18 00:00:00";"2013-08-19 00:00:00";;;;;;;;
"2013-08-19 00:00:00";"2013-08-20 00:00:00";;;;;;;;
"2013-08-20 00:00:00";"2013-08-21 00:00:00";;;;;;;;
"2013-08-21 00:00:00";"2013-08-22 00:00:00";;;;;;;;
"2013-08-22 00:00:00";"2013-08-23 00:00:00";;;;;;;;
"2013-08-23 00:00:00";"2013-08-24 00:00:00";;;;;;;;
"2013-08-24 00:00:00";"2013-08-25 00:00:00";68.55996;12.55936;43.6;92.5;20.09788;3.79511;11.4;28.8
"2013-08-25 00:00:00";"2013-08-26 00:00:00";72.79024;12.25831;44.2;92.6;19.40643;3.93753;9.8;29.3
"2013-08-26 00:00:00";"2013-08-27 00:00:00";70.31989;13.69032;41.6;92.6;18.87645;4.31433;6.7;28.6
"2013-08-27 00:00:00";"2013-08-28 00:00:00";69.15354;12.29961;39.4;92.2;18.6046;4.67594;5;28
"2013-08-28 00:00:00";"2013-08-29 00:00:00";60.69064;14.77218;37.2;92.4;21.00458;4.39346;8;28.2
"2013-08-29 00:00:00";"2013-08-30 00:00:00";81.55396;7.12231;62.6;92.6;15.27145;2.5821;8.2;20.5
"2013-08-30 00:00:00";"2013-08-31 00:00:00";71.79313;12.35967;45.4;92.3;17.78866;3.61664;8.3;25.8
"2013-08-31 00:00:00";"2013-09-01 00:00:00";62.43353;14.67976;37.7;92.5;19.42662;4.64193;7.3;29
"2013-09-01 00:00:00";"2013-09-02 00:00:00";64.00416;13.52687;37.1;92.2;19.57154;4.5249;6.4;29.6
"2013-09-02 00:00:00";"2013-09-03 00:00:00";91.5;0;91.5;91.5;6.74286;0.13997;6.5;6.9
"2013-09-03 00:00:00";"2013-09-04 00:00:00";;;;;;;;
"2013-09-04 00:00:00";"2013-09-05 00:00:00";;;;;;;;
"2013-09-05 00:00:00";"2013-09-06 00:00:00";;;;;;;;
"2013-09-06 00:00:00";"2013-09-07 00:00:00";;;;;;;;
"2013-09-07 00:00:00";"2013-09-08 00:00:00";;;;;;;;
"2013-09-08 00:00:00";"2013-09-09 00:00:00";;;;;;;;
"2013-09-09 00:00:00";"2013-09-10 00:00:00";;;;;;;;
"2013-09-10 00:00:00";"2013-09-11 00:00:00";;;;;;;;
"2013-09-11 00:00:00";"2013-09-12 00:00:00";;;;;;;;
"2013-09-12 00:00:00";"2013-09-13 00:00:00";90.52695;2.28354;84.5;92.5;14.0043;1.56864;11.6;16.3
"2013-09-13 00:00:00";"2013-09-14 00:00:00";63.91272;13.32525;39.5;92.7;22.78062;4.36102;11;31
"2013-09-14 00:00:00";"2013-09-15 00:00:00";67.23694;13.67709;43.7;92.6;20.78376;4.2687;8.6;28.7
"2013-09-15 00:00:00";"2013-09-16 00:00:00";76.05258;8.79144;55.4;92.5;18.21864;3.58085;7.3;25
"2013-09-16 00:00:00";"2013-09-17 00:00:00";65.05874;13.07528;40.9;92.4;20.30715;4.28367;8;29.1
"2013-09-17 00:00:00";"2013-09-18 00:00:00";70.04308;12.68632;41.2;92.5;19.79689;4.24018;7.9;29.4
"2013-09-18 00:00:00";"2013-09-19 00:00:00";69.65182;13.78976;43;92.6;20.96507;4.78567;8.7;31.8
"2013-09-19 00:00:00";"2013-09-20 00:00:00";66.4685;12.52915;41.3;92.5;19.49771;4.03958;8.7;28.1
"2013-09-20 00:00:00";"2013-09-21 00:00:00";52.39354;15.91035;29.9;92.2;23.62954;5.42828;6.4;32.2
"2013-09-21 00:00:00";"2013-09-22 00:00:00";55.13664;15.24988;35.2;92.5;25.46006;5.9756;5.6;32.6
"2013-09-22 00:00:00";"2013-09-23 00:00:00";64.16732;14.33617;36.7;92.3;21.37936;5.17875;5.6;31
"2013-09-23 00:00:00";"2013-09-24 00:00:00";62.83083;11.5003;40.6;92.3;20.8877;3.78265;8.7;28.1
"2013-09-24 00:00:00";"2013-09-25 00:00:00";62.86942;12.68455;41.5;92.4;20.31817;4.27879;7.9;28.7
"2013-09-25 00:00:00";"2013-09-26 00:00:00";65.31232;11.83664;40.6;92.6;21.05008;3.90303;7.7;29.1
"2013-09-26 00:00:00";"2013-09-27 00:00:00";68.03389;13.5764;34.7;92.4;20.97356;4.44638;9.5;32.1
"2013-09-27 00:00:00";"2013-09-28 00:00:00";63.9252;15.29948;36.7;92.4;21.92267;4.89762;7.4;31.5
"2013-09-28 00:00:00";"2013-09-29 00:00:00";67.31695;13.80292;38.3;92.3;20.64097;4.73289;9.5;30.5
"2013-09-29 00:00:00";"2013-09-30 00:00:00";70.09017;13.23149;41.8;92.4;20.23677;4.55585;9.7;30.2
"2013-09-30 00:00:00";"2013-10-01 00:00:00";60.71219;17.30025;35.1;92.6;22.95714;5.51407;7.9;31.7
